x,y
0.0,4.4476917012367645
0.02004008016032064,5.024612031683661
0.04008016032064128,5.869592917849527
0.06012024048096192,4.722490205935278
0.08016032064128256,4.877100714416455
0.1002004008016032,5.046555162919705
0.12024048096192384,5.3749929985119715
0.1402805611222445,5.54302005406743
0.16032064128256512,5.954347109974459
0.18036072144288576,5.610470559620101
0.2004008016032064,5.369775040307245
0.22044088176352705,6.070465328332461
0.24048096192384769,5.833017434918486
0.2605210420841683,4.773202326039828
0.280561122244489,6.824306364666977
0.3006012024048096,6.486163098907986
0.32064128256513025,5.557175453746723
0.3406813627254509,5.87031777632014
0.3607214428857715,6.383622260769463
0.3807615230460922,5.675422649743743
0.4008016032064128,6.166779101601335
0.42084168336673344,6.393972603519205
0.4408817635270541,5.374350573186888
0.4609218436873747,5.620677760583318
0.48096192384769537,6.422628046600681
0.501002004008016,6.232411246590447
0.5210420841683366,6.503982448493647
0.5410821643286573,6.015880321330456
0.561122244488978,5.97774188350084
0.5811623246492986,5.163004911506911
0.6012024048096192,5.629404596365517
0.6212424849699398,6.266018017269126
0.6412825651302605,6.694843740042638
0.6613226452905812,6.58823447384901
0.6813627254509018,6.298604463887953
0.7014028056112224,6.266919827977096
0.721442885771543,6.5514755878622255
0.7414829659318637,6.522071522409804
0.7615230460921844,7.225318849654224
0.781563126252505,6.636346637744135
0.8016032064128256,5.862583431727002
0.8216432865731462,6.007007505630135
0.8416833667334669,7.442746401948724
0.8617234468937875,6.1378666630625345
0.8817635270541082,7.145775780624983
0.9018036072144289,6.669420846824168
0.9218436873747494,6.758808227798256
0.9418837675350701,6.81670114368593
0.9619238476953907,7.534540175120381
0.9819639278557114,6.86750694143944
1.002004008016032,6.987348374609487
1.0220440881763526,6.278686427652959
1.0420841683366733,7.187513592527349
1.062124248496994,7.389769750483017
1.0821643286573146,7.283901447641522
1.1022044088176353,7.903356948178638
1.122244488977956,7.272074655346028
1.1422845691382766,7.434057866336062
1.1623246492985972,8.148901303731284
1.1823647294589177,6.589722364238762
1.2024048096192383,7.176896945338792
1.222444889779559,8.15796915556875
1.2424849699398797,7.9530345140353
1.2625250501002003,7.8642401496206364
1.282565130260521,7.981455630253281
1.3026052104208417,7.7687435254021935
1.3226452905811623,8.46108929492846
1.342685370741483,7.874250326348325
1.3627254509018036,7.845384454751247
1.3827655310621243,7.845010399187069
1.4028056112224447,7.902043200220083
1.4228456913827654,7.267182742357597
1.442885771543086,8.271108070317844
1.4629258517034067,7.86063183651515
1.4829659318637274,8.876889412657658
1.503006012024048,7.9681867887538855
1.5230460921843687,8.256551326456565
1.5430861723446894,8.209473437820046
1.56312625250501,7.813473987455394
1.5831663326653307,8.662401079589914
1.6032064128256511,9.15894464593131
1.6232464929859718,8.239104376142022
1.6432865731462925,8.136333753499875
